"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"11/01/2026 08:45:00 - 11/01/2026 09:00:00","BZN|NL","Without Sequence","97.53","",""
"11/01/2026 09:00:00 - 11/01/2026 09:15:00","BZN|NL","Without Sequence","103.91","",""
"11/01/2026 09:15:00 - 11/01/2026 09:30:00","BZN|NL","Without Sequence","101.81","",""
"11/01/2026 09:30:00 - 11/01/2026 09:45:00","BZN|NL","Without Sequence","99.95","",""
"11/01/2026 09:45:00 - 11/01/2026 10:00:00","BZN|NL","Without Sequence","97.82","",""
"11/01/2026 10:00:00 - 11/01/2026 10:15:00","BZN|NL","Without Sequence","103.93","",""
"11/01/2026 10:15:00 - 11/01/2026 10:30:00","BZN|NL","Without Sequence","100.12","",""
"11/01/2026 10:30:00 - 11/01/2026 10:45:00","BZN|NL","Without Sequence","97.95","",""
"11/01/2026 10:45:00 - 11/01/2026 11:00:00","BZN|NL","Without Sequence","91.21","",""
"11/01/2026 11:00:00 - 11/01/2026 11:15:00","BZN|NL","Without Sequence","102.68","",""
"11/01/2026 11:15:00 - 11/01/2026 11:30:00","BZN|NL","Without Sequence","98.53","",""
"11/01/2026 11:30:00 - 11/01/2026 11:45:00","BZN|NL","Without Sequence","97.40","",""
"11/01/2026 11:45:00 - 11/01/2026 12:00:00","BZN|NL","Without Sequence","92.09","",""
"11/01/2026 12:00:00 - 11/01/2026 12:15:00","BZN|NL","Without Sequence","99.49","",""
"11/01/2026 12:15:00 - 11/01/2026 12:30:00","BZN|NL","Without Sequence","96.65","",""
"11/01/2026 12:30:00 - 11/01/2026 12:45:00","BZN|NL","Without Sequence","98.33","",""
"11/01/2026 12:45:00 - 11/01/2026 13:00:00","BZN|NL","Without Sequence","90.99","",""
"11/01/2026 13:00:00 - 11/01/2026 13:15:00","BZN|NL","Without Sequence","97.57","",""
"11/01/2026 13:15:00 - 11/01/2026 13:30:00","BZN|NL","Without Sequence","92.22","",""
"11/01/2026 13:30:00 - 11/01/2026 13:45:00","BZN|NL","Without Sequence","95.02","",""
"11/01/2026 13:45:00 - 11/01/2026 14:00:00","BZN|NL","Without Sequence","92.78","",""
"11/01/2026 14:00:00 - 11/01/2026 14:15:00","BZN|NL","Without Sequence","94.57","",""
"11/01/2026 14:15:00 - 11/01/2026 14:30:00","BZN|NL","Without Sequence","95.80","",""
"11/01/2026 14:30:00 - 11/01/2026 14:45:00","BZN|NL","Without Sequence","96.08","",""
"11/01/2026 14:45:00 - 11/01/2026 15:00:00","BZN|NL","Without Sequence","96.05","",""
"11/01/2026 15:00:00 - 11/01/2026 15:15:00","BZN|NL","Without Sequence","89.31","",""
"11/01/2026 15:15:00 - 11/01/2026 15:30:00","BZN|NL","Without Sequence","96.03","",""
"11/01/2026 15:30:00 - 11/01/2026 15:45:00","BZN|NL","Without Sequence","102.60","",""
"11/01/2026 15:45:00 - 11/01/2026 16:00:00","BZN|NL","Without Sequence","103.56","",""
"11/01/2026 16:00:00 - 11/01/2026 16:15:00","BZN|NL","Without Sequence","99.08","",""
"11/01/2026 16:15:00 - 11/01/2026 16:30:00","BZN|NL","Without Sequence","106.22","",""
"11/01/2026 16:30:00 - 11/01/2026 16:45:00","BZN|NL","Without Sequence","108.96","",""
"11/01/2026 16:45:00 - 11/01/2026 17:00:00","BZN|NL","Without Sequence","116.52","",""
"11/01/2026 17:00:00 - 11/01/2026 17:15:00","BZN|NL","Without Sequence","109.70","",""
"11/01/2026 17:15:00 - 11/01/2026 17:30:00","BZN|NL","Without Sequence","114.18","",""
"11/01/2026 17:30:00 - 11/01/2026 17:45:00","BZN|NL","Without Sequence","114.17","",""
"11/01/2026 17:45:00 - 11/01/2026 18:00:00","BZN|NL","Without Sequence","112.00","",""
"11/01/2026 18:00:00 - 11/01/2026 18:15:00","BZN|NL","Without Sequence","107.11","",""
"11/01/2026 18:15:00 - 11/01/2026 18:30:00","BZN|NL","Without Sequence","107.02","",""
"11/01/2026 18:30:00 - 11/01/2026 18:45:00","BZN|NL","Without Sequence","102.39","",""
"11/01/2026 18:45:00 - 11/01/2026 19:00:00","BZN|NL","Without Sequence","77.61","",""
"11/01/2026 19:00:00 - 11/01/2026 19:15:00","BZN|NL","Without Sequence","94.52","",""
"11/01/2026 19:15:00 - 11/01/2026 19:30:00","BZN|NL","Without Sequence","90.10","",""
"11/01/2026 19:30:00 - 11/01/2026 19:45:00","BZN|NL","Without Sequence","89.29","",""
"11/01/2026 19:45:00 - 11/01/2026 20:00:00","BZN|NL","Without Sequence","91.03","",""
"11/01/2026 20:00:00 - 11/01/2026 20:15:00","BZN|NL","Without Sequence","97.62","",""
"11/01/2026 20:15:00 - 11/01/2026 20:30:00","BZN|NL","Without Sequence","91.73","",""
"11/01/2026 20:30:00 - 11/01/2026 20:45:00","BZN|NL","Without Sequence","88.12","",""
"11/01/2026 20:45:00 - 11/01/2026 21:00:00","BZN|NL","Without Sequence","82.65","",""
"11/01/2026 21:00:00 - 11/01/2026 21:15:00","BZN|NL","Without Sequence","94.75","",""
"11/01/2026 21:15:00 - 11/01/2026 21:30:00","BZN|NL","Without Sequence","88.66","",""
"11/01/2026 21:30:00 - 11/01/2026 21:45:00","BZN|NL","Without Sequence","88.30","",""
"11/01/2026 21:45:00 - 11/01/2026 22:00:00","BZN|NL","Without Sequence","81.89","",""
"11/01/2026 22:00:00 - 11/01/2026 22:15:00","BZN|NL","Without Sequence","93.98","",""
"11/01/2026 22:15:00 - 11/01/2026 22:30:00","BZN|NL","Without Sequence","90.31","",""
"11/01/2026 22:30:00 - 11/01/2026 22:45:00","BZN|NL","Without Sequence","91.43","",""
"11/01/2026 22:45:00 - 11/01/2026 23:00:00","BZN|NL","Without Sequence","89.00","",""
"11/01/2026 23:00:00 - 11/01/2026 23:15:00","BZN|NL","Without Sequence","85.52","",""
"11/01/2026 23:15:00 - 11/01/2026 23:30:00","BZN|NL","Without Sequence","79.91","",""
"11/01/2026 23:30:00 - 11/01/2026 23:45:00","BZN|NL","Without Sequence","78.45","",""
"11/01/2026 23:45:00 - 12/01/2026 00:00:00","BZN|NL","Without Sequence","78.45","",""
"12/01/2026 00:00:00 - 12/01/2026 00:15:00","BZN|NL","Without Sequence","79.74","",""
"12/01/2026 00:15:00 - 12/01/2026 00:30:00","BZN|NL","Without Sequence","77.72","",""
"12/01/2026 00:30:00 - 12/01/2026 00:45:00","BZN|NL","Without Sequence","76.25","",""
"12/01/2026 00:45:00 - 12/01/2026 01:00:00","BZN|NL","Without Sequence","75.20","",""
"12/01/2026 01:00:00 - 12/01/2026 01:15:00","BZN|NL","Without Sequence","81.95","",""
"12/01/2026 01:15:00 - 12/01/2026 01:30:00","BZN|NL","Without Sequence","79.06","",""
"12/01/2026 01:30:00 - 12/01/2026 01:45:00","BZN|NL","Without Sequence","76.20","",""
"12/01/2026 01:45:00 - 12/01/2026 02:00:00","BZN|NL","Without Sequence","74.65","",""
"12/01/2026 02:00:00 - 12/01/2026 02:15:00","BZN|NL","Without Sequence","78.95","",""
"12/01/2026 02:15:00 - 12/01/2026 02:30:00","BZN|NL","Without Sequence","78.40","",""
"12/01/2026 02:30:00 - 12/01/2026 02:45:00","BZN|NL","Without Sequence","78.09","",""
"12/01/2026 02:45:00 - 12/01/2026 03:00:00","BZN|NL","Without Sequence","75.30","",""
"12/01/2026 03:00:00 - 12/01/2026 03:15:00","BZN|NL","Without Sequence","73.45","",""
"12/01/2026 03:15:00 - 12/01/2026 03:30:00","BZN|NL","Without Sequence","71.55","",""
"12/01/2026 03:30:00 - 12/01/2026 03:45:00","BZN|NL","Without Sequence","70.29","",""
"12/01/2026 03:45:00 - 12/01/2026 04:00:00","BZN|NL","Without Sequence","69.13","",""
"12/01/2026 04:00:00 - 12/01/2026 04:15:00","BZN|NL","Without Sequence","72.63","",""
"12/01/2026 04:15:00 - 12/01/2026 04:30:00","BZN|NL","Without Sequence","71.67","",""
"12/01/2026 04:30:00 - 12/01/2026 04:45:00","BZN|NL","Without Sequence","73.52","",""
"12/01/2026 04:45:00 - 12/01/2026 05:00:00","BZN|NL","Without Sequence","73.87","",""
"12/01/2026 05:00:00 - 12/01/2026 05:15:00","BZN|NL","Without Sequence","72.01","",""
"12/01/2026 05:15:00 - 12/01/2026 05:30:00","BZN|NL","Without Sequence","70.93","",""
"12/01/2026 05:30:00 - 12/01/2026 05:45:00","BZN|NL","Without Sequence","76.35","",""
"12/01/2026 05:45:00 - 12/01/2026 06:00:00","BZN|NL","Without Sequence","80.21","",""
"12/01/2026 06:00:00 - 12/01/2026 06:15:00","BZN|NL","Without Sequence","73.61","",""
"12/01/2026 06:15:00 - 12/01/2026 06:30:00","BZN|NL","Without Sequence","83.03","",""
"12/01/2026 06:30:00 - 12/01/2026 06:45:00","BZN|NL","Without Sequence","82.70","",""
"12/01/2026 06:45:00 - 12/01/2026 07:00:00","BZN|NL","Without Sequence","84.91","",""
"12/01/2026 07:00:00 - 12/01/2026 07:15:00","BZN|NL","Without Sequence","88.02","",""
"12/01/2026 07:15:00 - 12/01/2026 07:30:00","BZN|NL","Without Sequence","90.40","",""
"12/01/2026 07:30:00 - 12/01/2026 07:45:00","BZN|NL","Without Sequence","89.33","",""
"12/01/2026 07:45:00 - 12/01/2026 08:00:00","BZN|NL","Without Sequence","81.88","",""
"12/01/2026 08:00:00 - 12/01/2026 08:15:00","BZN|NL","Without Sequence","90.52","",""
"12/01/2026 08:15:00 - 12/01/2026 08:30:00","BZN|NL","Without Sequence","94.21","",""
"12/01/2026 08:30:00 - 12/01/2026 08:45:00","BZN|NL","Without Sequence","99.71","",""
"12/01/2026 08:45:00 - 12/01/2026 09:00:00","BZN|NL","Without Sequence","108.00","",""
"12/01/2026 09:00:00 - 12/01/2026 09:15:00","BZN|NL","Without Sequence","79.77","",""
"12/01/2026 09:15:00 - 12/01/2026 09:30:00","BZN|NL","Without Sequence","97.49","",""
"12/01/2026 09:30:00 - 12/01/2026 09:45:00","BZN|NL","Without Sequence","98.18","",""
"12/01/2026 09:45:00 - 12/01/2026 10:00:00","BZN|NL","Without Sequence","88.00","",""
"12/01/2026 10:00:00 - 12/01/2026 10:15:00","BZN|NL","Without Sequence","93.83","",""
"12/01/2026 10:15:00 - 12/01/2026 10:30:00","BZN|NL","Without Sequence","88.52","",""
"12/01/2026 10:30:00 - 12/01/2026 10:45:00","BZN|NL","Without Sequence","95.79","",""
"12/01/2026 10:45:00 - 12/01/2026 11:00:00","BZN|NL","Without Sequence","95.98","",""
"12/01/2026 11:00:00 - 12/01/2026 11:15:00","BZN|NL","Without Sequence","94.92","",""
"12/01/2026 11:15:00 - 12/01/2026 11:30:00","BZN|NL","Without Sequence","95.00","",""
"12/01/2026 11:30:00 - 12/01/2026 11:45:00","BZN|NL","Without Sequence","96.78","",""
"12/01/2026 11:45:00 - 12/01/2026 12:00:00","BZN|NL","Without Sequence","93.24","",""
"12/01/2026 12:00:00 - 12/01/2026 12:15:00","BZN|NL","Without Sequence","90.68","",""
"12/01/2026 12:15:00 - 12/01/2026 12:30:00","BZN|NL","Without Sequence","89.92","",""
"12/01/2026 12:30:00 - 12/01/2026 12:45:00","BZN|NL","Without Sequence","93.08","",""
"12/01/2026 12:45:00 - 12/01/2026 13:00:00","BZN|NL","Without Sequence","95.98","",""
"12/01/2026 13:00:00 - 12/01/2026 13:15:00","BZN|NL","Without Sequence","89.75","",""
"12/01/2026 13:15:00 - 12/01/2026 13:30:00","BZN|NL","Without Sequence","94.43","",""
"12/01/2026 13:30:00 - 12/01/2026 13:45:00","BZN|NL","Without Sequence","94.65","",""
"12/01/2026 13:45:00 - 12/01/2026 14:00:00","BZN|NL","Without Sequence","89.12","",""
"12/01/2026 14:00:00 - 12/01/2026 14:15:00","BZN|NL","Without Sequence","86.90","",""
"12/01/2026 14:15:00 - 12/01/2026 14:30:00","BZN|NL","Without Sequence","94.95","",""
"12/01/2026 14:30:00 - 12/01/2026 14:45:00","BZN|NL","Without Sequence","98.34","",""
"12/01/2026 14:45:00 - 12/01/2026 15:00:00","BZN|NL","Without Sequence","95.69","",""
"12/01/2026 15:00:00 - 12/01/2026 15:15:00","BZN|NL","Without Sequence","84.48","",""
"12/01/2026 15:15:00 - 12/01/2026 15:30:00","BZN|NL","Without Sequence","86.44","",""
"12/01/2026 15:30:00 - 12/01/2026 15:45:00","BZN|NL","Without Sequence","87.99","",""
"12/01/2026 15:45:00 - 12/01/2026 16:00:00","BZN|NL","Without Sequence","91.22","",""
"12/01/2026 16:00:00 - 12/01/2026 16:15:00","BZN|NL","Without Sequence","85.87","",""
"12/01/2026 16:15:00 - 12/01/2026 16:30:00","BZN|NL","Without Sequence","94.91","",""
"12/01/2026 16:30:00 - 12/01/2026 16:45:00","BZN|NL","Without Sequence","92.32","",""
"12/01/2026 16:45:00 - 12/01/2026 17:00:00","BZN|NL","Without Sequence","94.90","",""
"12/01/2026 17:00:00 - 12/01/2026 17:15:00","BZN|NL","Without Sequence","104.00","",""
"12/01/2026 17:15:00 - 12/01/2026 17:30:00","BZN|NL","Without Sequence","98.40","",""
"12/01/2026 17:30:00 - 12/01/2026 17:45:00","BZN|NL","Without Sequence","105.95","",""
"12/01/2026 17:45:00 - 12/01/2026 18:00:00","BZN|NL","Without Sequence","103.46","",""
"12/01/2026 18:00:00 - 12/01/2026 18:15:00","BZN|NL","Without Sequence","115.54","",""
"12/01/2026 18:15:00 - 12/01/2026 18:30:00","BZN|NL","Without Sequence","109.83","",""
"12/01/2026 18:30:00 - 12/01/2026 18:45:00","BZN|NL","Without Sequence","104.00","",""
"12/01/2026 18:45:00 - 12/01/2026 19:00:00","BZN|NL","Without Sequence","114.34","",""
"12/01/2026 19:00:00 - 12/01/2026 19:15:00","BZN|NL","Without Sequence","103.24","",""
"12/01/2026 19:15:00 - 12/01/2026 19:30:00","BZN|NL","Without Sequence","103.46","",""
"12/01/2026 19:30:00 - 12/01/2026 19:45:00","BZN|NL","Without Sequence","102.54","",""
"12/01/2026 19:45:00 - 12/01/2026 20:00:00","BZN|NL","Without Sequence","97.60","",""
"12/01/2026 20:00:00 - 12/01/2026 20:15:00","BZN|NL","Without Sequence","102.82","",""
"12/01/2026 20:15:00 - 12/01/2026 20:30:00","BZN|NL","Without Sequence","94.73","",""
"12/01/2026 20:30:00 - 12/01/2026 20:45:00","BZN|NL","Without Sequence","90.19","",""
"12/01/2026 20:45:00 - 12/01/2026 21:00:00","BZN|NL","Without Sequence","86.97","",""
"12/01/2026 21:00:00 - 12/01/2026 21:15:00","BZN|NL","Without Sequence","96.56","",""
"12/01/2026 21:15:00 - 12/01/2026 21:30:00","BZN|NL","Without Sequence","91.02","",""
"12/01/2026 21:30:00 - 12/01/2026 21:45:00","BZN|NL","Without Sequence","87.81","",""
"12/01/2026 21:45:00 - 12/01/2026 22:00:00","BZN|NL","Without Sequence","90.83","",""
"12/01/2026 22:00:00 - 12/01/2026 22:15:00","BZN|NL","Without Sequence","92.37","",""
"12/01/2026 22:15:00 - 12/01/2026 22:30:00","BZN|NL","Without Sequence","89.91","",""
"12/01/2026 22:30:00 - 12/01/2026 22:45:00","BZN|NL","Without Sequence","88.63","",""
"12/01/2026 22:45:00 - 12/01/2026 23:00:00","BZN|NL","Without Sequence","89.08","",""
"12/01/2026 23:00:00 - 12/01/2026 23:15:00","BZN|NL","Without Sequence","88.93","",""
"12/01/2026 23:15:00 - 12/01/2026 23:30:00","BZN|NL","Without Sequence","85.52","",""
"12/01/2026 23:30:00 - 12/01/2026 23:45:00","BZN|NL","Without Sequence","83.50","",""
"12/01/2026 23:45:00 - 13/01/2026 00:00:00","BZN|NL","Without Sequence","83.50","",""
"13/01/2026 00:00:00 - 13/01/2026 00:15:00","BZN|NL","Without Sequence","82.12","",""
"13/01/2026 00:15:00 - 13/01/2026 00:30:00","BZN|NL","Without Sequence","79.74","",""
"13/01/2026 00:30:00 - 13/01/2026 00:45:00","BZN|NL","Without Sequence","77.94","",""
"13/01/2026 00:45:00 - 13/01/2026 01:00:00","BZN|NL","Without Sequence","76.60","",""
"13/01/2026 01:00:00 - 13/01/2026 01:15:00","BZN|NL","Without Sequence","82.31","",""
"13/01/2026 01:15:00 - 13/01/2026 01:30:00","BZN|NL","Without Sequence","80.28","",""
"13/01/2026 01:30:00 - 13/01/2026 01:45:00","BZN|NL","Without Sequence","80.12","",""
"13/01/2026 01:45:00 - 13/01/2026 02:00:00","BZN|NL","Without Sequence","78.42","",""
"13/01/2026 02:00:00 - 13/01/2026 02:15:00","BZN|NL","Without Sequence","81.25","",""
"13/01/2026 02:15:00 - 13/01/2026 02:30:00","BZN|NL","Without Sequence","79.97","",""
"13/01/2026 02:30:00 - 13/01/2026 02:45:00","BZN|NL","Without Sequence","80.23","",""
"13/01/2026 02:45:00 - 13/01/2026 03:00:00","BZN|NL","Without Sequence","80.55","",""
"13/01/2026 03:00:00 - 13/01/2026 03:15:00","BZN|NL","Without Sequence","79.68","",""
"13/01/2026 03:15:00 - 13/01/2026 03:30:00","BZN|NL","Without Sequence","79.67","",""
"13/01/2026 03:30:00 - 13/01/2026 03:45:00","BZN|NL","Without Sequence","79.54","",""
"13/01/2026 03:45:00 - 13/01/2026 04:00:00","BZN|NL","Without Sequence","79.32","",""
"13/01/2026 04:00:00 - 13/01/2026 04:15:00","BZN|NL","Without Sequence","81.38","",""
"13/01/2026 04:15:00 - 13/01/2026 04:30:00","BZN|NL","Without Sequence","80.01","",""
"13/01/2026 04:30:00 - 13/01/2026 04:45:00","BZN|NL","Without Sequence","80.55","",""
"13/01/2026 04:45:00 - 13/01/2026 05:00:00","BZN|NL","Without Sequence","82.67","",""
"13/01/2026 05:00:00 - 13/01/2026 05:15:00","BZN|NL","Without Sequence","79.68","",""
"13/01/2026 05:15:00 - 13/01/2026 05:30:00","BZN|NL","Without Sequence","80.47","",""
"13/01/2026 05:30:00 - 13/01/2026 05:45:00","BZN|NL","Without Sequence","83.31","",""
"13/01/2026 05:45:00 - 13/01/2026 06:00:00","BZN|NL","Without Sequence","86.60","",""
"13/01/2026 06:00:00 - 13/01/2026 06:15:00","BZN|NL","Without Sequence","84.53","",""
"13/01/2026 06:15:00 - 13/01/2026 06:30:00","BZN|NL","Without Sequence","91.84","",""
"13/01/2026 06:30:00 - 13/01/2026 06:45:00","BZN|NL","Without Sequence","86.70","",""
"13/01/2026 06:45:00 - 13/01/2026 07:00:00","BZN|NL","Without Sequence","96.93","",""
"13/01/2026 07:00:00 - 13/01/2026 07:15:00","BZN|NL","Without Sequence","77.45","",""
"13/01/2026 07:15:00 - 13/01/2026 07:30:00","BZN|NL","Without Sequence","88.47","",""
"13/01/2026 07:30:00 - 13/01/2026 07:45:00","BZN|NL","Without Sequence","112.10","",""
"13/01/2026 07:45:00 - 13/01/2026 08:00:00","BZN|NL","Without Sequence","118.42","",""
"13/01/2026 08:00:00 - 13/01/2026 08:15:00","BZN|NL","Without Sequence","119.29","",""
"13/01/2026 08:15:00 - 13/01/2026 08:30:00","BZN|NL","Without Sequence","115.44","",""
"13/01/2026 08:30:00 - 13/01/2026 08:45:00","BZN|NL","Without Sequence","123.49","",""
"13/01/2026 08:45:00 - 13/01/2026 09:00:00","BZN|NL","Without Sequence","117.91","",""
"13/01/2026 09:00:00 - 13/01/2026 09:15:00","BZN|NL","Without Sequence","140.94","",""
"13/01/2026 09:15:00 - 13/01/2026 09:30:00","BZN|NL","Without Sequence","132.21","",""
"13/01/2026 09:30:00 - 13/01/2026 09:45:00","BZN|NL","Without Sequence","125.71","",""
"13/01/2026 09:45:00 - 13/01/2026 10:00:00","BZN|NL","Without Sequence","122.67","",""
"13/01/2026 10:00:00 - 13/01/2026 10:15:00","BZN|NL","Without Sequence","139.02","",""
"13/01/2026 10:15:00 - 13/01/2026 10:30:00","BZN|NL","Without Sequence","132.83","",""
"13/01/2026 10:30:00 - 13/01/2026 10:45:00","BZN|NL","Without Sequence","124.18","",""
"13/01/2026 10:45:00 - 13/01/2026 11:00:00","BZN|NL","Without Sequence","117.84","",""
"13/01/2026 11:00:00 - 13/01/2026 11:15:00","BZN|NL","Without Sequence","122.64","",""
"13/01/2026 11:15:00 - 13/01/2026 11:30:00","BZN|NL","Without Sequence","122.85","",""
"13/01/2026 11:30:00 - 13/01/2026 11:45:00","BZN|NL","Without Sequence","122.53","",""
"13/01/2026 11:45:00 - 13/01/2026 12:00:00","BZN|NL","Without Sequence","116.50","",""
"13/01/2026 12:00:00 - 13/01/2026 12:15:00","BZN|NL","Without Sequence","117.19","",""
"13/01/2026 12:15:00 - 13/01/2026 12:30:00","BZN|NL","Without Sequence","113.60","",""
"13/01/2026 12:30:00 - 13/01/2026 12:45:00","BZN|NL","Without Sequence","111.83","",""
"13/01/2026 12:45:00 - 13/01/2026 13:00:00","BZN|NL","Without Sequence","112.74","",""
"13/01/2026 13:00:00 - 13/01/2026 13:15:00","BZN|NL","Without Sequence","113.76","",""
"13/01/2026 13:15:00 - 13/01/2026 13:30:00","BZN|NL","Without Sequence","112.66","",""
"13/01/2026 13:30:00 - 13/01/2026 13:45:00","BZN|NL","Without Sequence","109.41","",""
"13/01/2026 13:45:00 - 13/01/2026 14:00:00","BZN|NL","Without Sequence","107.06","",""
"13/01/2026 14:00:00 - 13/01/2026 14:15:00","BZN|NL","Without Sequence","104.17","",""
"13/01/2026 14:15:00 - 13/01/2026 14:30:00","BZN|NL","Without Sequence","104.21","",""
"13/01/2026 14:30:00 - 13/01/2026 14:45:00","BZN|NL","Without Sequence","105.20","",""
"13/01/2026 14:45:00 - 13/01/2026 15:00:00","BZN|NL","Without Sequence","109.85","",""
"13/01/2026 15:00:00 - 13/01/2026 15:15:00","BZN|NL","Without Sequence","95.46","",""
"13/01/2026 15:15:00 - 13/01/2026 15:30:00","BZN|NL","Without Sequence","100.57","",""
"13/01/2026 15:30:00 - 13/01/2026 15:45:00","BZN|NL","Without Sequence","105.64","",""
"13/01/2026 15:45:00 - 13/01/2026 16:00:00","BZN|NL","Without Sequence","105.64","",""
"13/01/2026 16:00:00 - 13/01/2026 16:15:00","BZN|NL","Without Sequence","102.14","",""
"13/01/2026 16:15:00 - 13/01/2026 16:30:00","BZN|NL","Without Sequence","108.41","",""
"13/01/2026 16:30:00 - 13/01/2026 16:45:00","BZN|NL","Without Sequence","109.05","",""
"13/01/2026 16:45:00 - 13/01/2026 17:00:00","BZN|NL","Without Sequence","114.40","",""
"13/01/2026 17:00:00 - 13/01/2026 17:15:00","BZN|NL","Without Sequence","107.95","",""
"13/01/2026 17:15:00 - 13/01/2026 17:30:00","BZN|NL","Without Sequence","107.56","",""
"13/01/2026 17:30:00 - 13/01/2026 17:45:00","BZN|NL","Without Sequence","108.34","",""
"13/01/2026 17:45:00 - 13/01/2026 18:00:00","BZN|NL","Without Sequence","106.79","",""
"13/01/2026 18:00:00 - 13/01/2026 18:15:00","BZN|NL","Without Sequence","107.69","",""
"13/01/2026 18:15:00 - 13/01/2026 18:30:00","BZN|NL","Without Sequence","99.43","",""
"13/01/2026 18:30:00 - 13/01/2026 18:45:00","BZN|NL","Without Sequence","95.01","",""
"13/01/2026 18:45:00 - 13/01/2026 19:00:00","BZN|NL","Without Sequence","89.46","",""
"13/01/2026 19:00:00 - 13/01/2026 19:15:00","BZN|NL","Without Sequence","103.38","",""
"13/01/2026 19:15:00 - 13/01/2026 19:30:00","BZN|NL","Without Sequence","92.73","",""
"13/01/2026 19:30:00 - 13/01/2026 19:45:00","BZN|NL","Without Sequence","85.06","",""
"13/01/2026 19:45:00 - 13/01/2026 20:00:00","BZN|NL","Without Sequence","80.00","",""
"13/01/2026 20:00:00 - 13/01/2026 20:15:00","BZN|NL","Without Sequence","94.79","",""
"13/01/2026 20:15:00 - 13/01/2026 20:30:00","BZN|NL","Without Sequence","83.80","",""
"13/01/2026 20:30:00 - 13/01/2026 20:45:00","BZN|NL","Without Sequence","87.01","",""
"13/01/2026 20:45:00 - 13/01/2026 21:00:00","BZN|NL","Without Sequence","85.01","",""
"13/01/2026 21:00:00 - 13/01/2026 21:15:00","BZN|NL","Without Sequence","91.90","",""
"13/01/2026 21:15:00 - 13/01/2026 21:30:00","BZN|NL","Without Sequence","93.87","",""
"13/01/2026 21:30:00 - 13/01/2026 21:45:00","BZN|NL","Without Sequence","87.51","",""
